,action,calendarTime,columns_action,columns_atime,columns_category,columns_ctime,columns_gid,columns_hashed,columns_inode,columns_md5,columns_mode,columns_mtime,columns_name,columns_sha1,columns_sha256,columns_size,columns_target_path,columns_time,columns_transaction_id,columns_uid,counter,decorations_host_uuid,decorations_username,epoch,hostIdentifier,name,unixTime
1324,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/mysql.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1325,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/mysql.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1326,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/nginx.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1327,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/nginx.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1328,added,Wed Feb  7 04:16:48 2018 UTC,MOVED_FROM,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/osquery.yml.disabled.dpkg-new,1517977007,14398,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1329,added,Wed Feb  7 04:16:48 2018 UTC,MOVED_TO,1517976856,etc,1517977007,0,0,163386,,0644,1517505429,,,,388,\/etc\/filebeat\/modules.d\/osquery.yml.disabled,1517977007,14398,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1330,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/postgresql.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1331,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/postgresql.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1332,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/redis.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1333,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/redis.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1334,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/system.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1335,added,Wed Feb  7 04:16:48 2018 UTC,MOVED_FROM,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/system.yml.disabled.dpkg-new,1517977007,14402,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1336,added,Wed Feb  7 04:16:48 2018 UTC,MOVED_TO,1517976856,etc,1517977007,0,0,163382,,0644,1517505429,,,,574,\/etc\/filebeat\/modules.d\/system.yml.disabled,1517977007,14402,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1337,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/traefik.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1338,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/filebeat\/modules.d\/traefik.yml.disabled.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1339,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/init.d\/filebeat.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1340,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/init.d\/filebeat.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1341,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/logstash\/jvm.options.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1342,added,Wed Feb  7 04:16:48 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/logstash\/log4j2.properties.dpkg-new,1517977007,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1343,added,Wed Feb  7 04:16:48 2018 UTC,ATTRIBUTES_MODIFIED,1517976857,etc,1517977007,0,0,163394,,0644,1517511983,,,,6346,\/etc\/logstash\/logstash.yml.dpkg-new,1517977007,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977008
1344,added,Wed Feb  7 04:16:53 2018 UTC,MOVED_FROM,,etc,,,0,,,,,,,,,\/etc\/logstash\/logstash.yml.dpkg-new,1517977012,14418,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1345,added,Wed Feb  7 04:16:53 2018 UTC,MOVED_TO,1517976857,etc,1517977012,0,0,163394,,0644,1517511983,,,,6346,\/etc\/logstash\/logstash.yml.dpkg-dist,1517977012,14418,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1346,added,Wed Feb  7 04:16:53 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/logstash\/startup.options.dpkg-new,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1347,added,Wed Feb  7 04:16:53 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/logstash\/startup.options.dpkg-new,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1348,added,Wed Feb  7 04:16:53 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/logstash\/sedLipLBp,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1349,added,Wed Feb  7 04:16:53 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/logstash\/sedLipLBp,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1350,added,Wed Feb  7 04:16:53 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/logstash\/sedLipLBp,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1351,added,Wed Feb  7 04:16:53 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/logstash\/sedLipLBp,1517977012,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1352,added,Wed Feb  7 04:16:53 2018 UTC,MOVED_FROM,,etc,,,0,,,,,,,,,\/etc\/logstash\/sedLipLBp,1517977012,14422,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1353,added,Wed Feb  7 04:16:53 2018 UTC,MOVED_TO,1517977012,etc,1517977012,0,0,142135,,0644,1517977012,,,,6404,\/etc\/logstash\/logstash.yml,1517977012,14422,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1354,added,Wed Feb  7 04:16:53 2018 UTC,CREATED,1517977012,tmp,1517977012,0,1,713,d41d8cd98f00b204e9800998ecf8427e,0600,1517977012,,da39a3ee5e6b4b0d3255bfef95601890afd80709,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,\/tmp\/tmp.9lDPaAaIfw,1517977012,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1355,added,Wed Feb  7 04:16:53 2018 UTC,UPDATED,1517977012,tmp,1517977012,0,1,713,d41d8cd98f00b204e9800998ecf8427e,0600,1517977012,,da39a3ee5e6b4b0d3255bfef95601890afd80709,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,\/tmp\/tmp.9lDPaAaIfw,1517977012,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1356,added,Wed Feb  7 04:16:53 2018 UTC,CREATED,1517977013,tmp,1517977012,0,1,407768,d41d8cd98f00b204e9800998ecf8427e,0755,1517977012,,da39a3ee5e6b4b0d3255bfef95601890afd80709,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4096,\/tmp\/hsperfdata_root,1517977013,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977013
1357,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977012,tmp,1517977019,0,1,713,3f4fe55307953719a3d56a116722aab8,0600,1517977019,,d8191e7ea5c82e331e5476041a079ebf9295b237,980fc3021b41c8cdaf210dd56b883967626c22abca05a508c81bc80c9b3017f9,154,\/tmp\/tmp.9lDPaAaIfw,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1358,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,tmp,1517977019,0,1,713,b0146a9ade6590beb31c45d0d6bbc126,0600,1517977019,,6fd67da7af48f2ee3235c5031aa5f2b445a5545f,2131450176afe8329490126a4db6f9866111eaccaf3e75deaea54ccc05e59f78,267,\/tmp\/tmp.9lDPaAaIfw,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1359,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517976648,etc,1517977019,0,1,155488,d20cd0b450122e489f05fb3883b40ddf,0644,1517977019,,86a67c33460796d63dfafec028644c2ee71c8851,91eefe49a832df3fc47e092494e570981a6801d5c151bc5a98043f23df1307db,281,\/etc\/default\/logstash,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1360,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,etc,1517977019,0,1,155488,d20cd0b450122e489f05fb3883b40ddf,0644,1517977019,,86a67c33460796d63dfafec028644c2ee71c8851,91eefe49a832df3fc47e092494e570981a6801d5c151bc5a98043f23df1307db,281,\/etc\/default\/logstash,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1361,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,tmp,1517977019,0,1,713,3cf4d4d308c0ace71593fc238e0b527a,0600,1517977019,,2f81855a74170bf6f83d3e0a6e7a254e0b7f1382,dff038f12a0e485e30ec98ca9f416028a4cadeacb7f5d436f5461ddd2312a4db,395,\/tmp\/tmp.9lDPaAaIfw,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1362,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,etc,1517977019,0,1,155272,23d17d0fddc0418d57904e573db4b353,0644,1517977019,,007102a6940c75d255a2096745f261fca7c0d91e,238a6771b9fb94c82401bcde93bbbbe30030f8d4b4df9582a9043bc392a21c58,524,\/etc\/systemd\/system\/logstash.service,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1363,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,etc,1517977019,0,1,155272,23d17d0fddc0418d57904e573db4b353,0644,1517977019,,007102a6940c75d255a2096745f261fca7c0d91e,238a6771b9fb94c82401bcde93bbbbe30030f8d4b4df9582a9043bc392a21c58,524,\/etc\/systemd\/system\/logstash.service,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1364,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,1517977019,tmp,1517977019,0,1,713,3cf4d4d308c0ace71593fc238e0b527a,0600,1517977019,,2f81855a74170bf6f83d3e0a6e7a254e0b7f1382,dff038f12a0e485e30ec98ca9f416028a4cadeacb7f5d436f5461ddd2312a4db,395,\/tmp\/tmp.9lDPaAaIfw,1517977019,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1365,added,Wed Feb  7 04:17:00 2018 UTC,DELETED,,tmp,,,0,,,,,,,,,\/tmp\/hsperfdata_root\/11264,1517977020,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1366,added,Wed Feb  7 04:17:00 2018 UTC,UPDATED,,tmp,,,-1,,,,,,,,,\/tmp\/hsperfdata_root\/11264,1517977020,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1367,added,Wed Feb  7 04:17:00 2018 UTC,DELETED,,tmp,,,0,,,,,,,,,\/tmp\/tmp.9lDPaAaIfw,1517977020,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1368,added,Wed Feb  7 04:17:00 2018 UTC,ATTRIBUTES_MODIFIED,1517977012,etc,1517977019,0,0,155415,,0600,1517794332,,,,1702,\/etc\/logstash\/startup.options,1517977020,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1369,added,Wed Feb  7 04:17:00 2018 UTC,ATTRIBUTES_MODIFIED,1517977019,etc,1517977019,0,0,155488,,0600,1517977019,,,,281,\/etc\/default\/logstash,1517977020,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977020
1370,added,Wed Feb  7 04:17:02 2018 UTC,CREATED,,tmp,,,-1,,,,,,,,,\/tmp\/tmpf5P9M00,1517977021,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977022
1371,added,Wed Feb  7 04:17:02 2018 UTC,DELETED,,tmp,,,0,,,,,,,,,\/tmp\/tmpf5P9M00,1517977021,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977022
1372,added,Wed Feb  7 04:17:02 2018 UTC,UPDATED,,tmp,,,-1,,,,,,,,,\/tmp\/tmpf5P9M00,1517977022,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977022
1373,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,tmp,,,0,,,,,,,,,\/tmp\/hsperfdata_logstash\/595,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1374,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,tmp,,,-1,,,,,,,,,\/tmp\/hsperfdata_logstash\/595,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1375,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/systemd\/system\/logstash.service,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1376,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/passwd.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1377,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/passwd.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1378,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/passwd.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1379,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/passwd.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1380,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/passwd.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1381,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/shadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1382,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/shadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1383,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/shadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1384,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/shadow.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1385,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/shadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1386,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/group.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1387,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/group.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1388,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/group.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1389,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/group.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1390,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/group.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1391,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/gshadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1392,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/gshadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1393,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/gshadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1394,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/gshadow.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1395,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/gshadow.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1396,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/subuid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1397,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/subuid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1398,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/subuid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1399,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/subuid.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1400,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/subuid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1401,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/subgid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1402,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/subgid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1403,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/subgid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1404,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/subgid.lock,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1405,added,Wed Feb  7 04:17:17 2018 UTC,DELETED,,etc,,,0,,,,,,,,,\/etc\/subgid.11348,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1406,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,1517976647,etc,1517977037,0,1,131300,ae0ec3f92e18ffddd2d01c224cd9e976,0600,1517796758,,a4f3b914d9f4bf77fc1b9e002f31f039b027634b,516793171a2f5849baced0b0ca6da4ed500abdca7ee6d7655f7a648399ef7b90,1734,\/etc\/passwd-,1517977037,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1407,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,1517977037,etc,1517977037,0,1,131300,ae0ec3f92e18ffddd2d01c224cd9e976,0600,1517796758,,a4f3b914d9f4bf77fc1b9e002f31f039b027634b,516793171a2f5849baced0b0ca6da4ed500abdca7ee6d7655f7a648399ef7b90,1734,\/etc\/passwd-,1517977037,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1408,added,Wed Feb  7 04:17:17 2018 UTC,ATTRIBUTES_MODIFIED,1517977037,etc,1517977037,0,0,131300,,0600,1517796758,,,,1734,\/etc\/passwd-,1517977037,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1409,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,1517977037,etc,1517977037,0,1,142441,27ef2a88d22efa9b01a5fd41286bcbf5,0644,1517977037,,6cf6471c5babaec91eb008d4b3ed40998632a823,c2e0d278b5c803163d040076fe5582f146ec12acf7d3d1ebaed80c01ee18a791,1655,\/etc\/passwd,1517977037,0,0,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1410,added,Wed Feb  7 04:17:17 2018 UTC,CREATED,,etc,,,-1,,,,,,,,,\/etc\/passwd+,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1411,added,Wed Feb  7 04:17:17 2018 UTC,ATTRIBUTES_MODIFIED,,etc,,,0,,,,,,,,,\/etc\/passwd+,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
1412,added,Wed Feb  7 04:17:17 2018 UTC,UPDATED,,etc,,,-1,,,,,,,,,\/etc\/passwd+,1517977037,0,,0,D5882FBF-1D65-4A30-B216-77F664B7D3B0,reboot,0,ubuntu,pack_fim_file_events,1517977037
