,dest_ip,dest_port,highest_layer,length,response_type,src_ip,timestamp
1881,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.817954
1882,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.83194
1883,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.832021
1884,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.845751
1885,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.84582
1886,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.863444
1887,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397364.863519
1888,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397364.897891
1889,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.898079
1890,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.911739
1891,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.911869
1892,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397364.945926
1893,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.946111
1894,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.959685
1895,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.959742
1896,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.97337
1897,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397364.97344
1898,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397364.986432
1899,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397364.986499
1900,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.020261
1901,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.020464
1902,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.035715
1903,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.035795
1904,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.050603
1905,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.050696
1906,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.064242
1907,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.064305
1908,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.080633
1909,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.0807
1910,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.095028
1911,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.095082
1912,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.138497
1913,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.138698
1914,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.152848
1915,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.152912
1916,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.167338
1917,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.167415
1918,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.182898
1919,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.182964
1920,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.198059
1921,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.198138
1922,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.246839
1923,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.246907
1924,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.281344
1925,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.281619
1926,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.307863
1927,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.307967
1928,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.332591
1929,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.332653
1930,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.345818
1931,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.345871
1932,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.359366
1933,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.359437
1934,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.373013
1935,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.373076
1936,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.407584
1937,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.407778
1938,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.422
1939,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.422063
1940,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.436725
1941,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.436832
1942,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.450872
1943,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.450949
1944,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.46562
1945,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.465693
1946,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.480834
1947,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.480911
1948,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.514861
1949,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.515105
1950,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.52867
1951,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.528732
1952,10.0.2.15,43917,DNS,389,1,162.212.156.148,1521397365.543517
1953,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.543682
1954,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.559554
1955,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.55966
1956,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.578543
1957,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.578603
1958,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.592657
1959,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.592714
1960,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.626919
1961,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.627128
1962,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.640689
1963,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.64075
1964,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.656865
1965,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.656941
1966,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.670927
1967,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.671072
1968,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.685951
1969,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.686072
1970,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.699376
1971,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.699437
1972,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.7349
1973,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.735092
1974,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.75042
1975,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.750477
1976,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.765212
1977,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.765397
1978,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.779199
1979,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.779267
1980,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.793315
1981,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.793382
1982,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.809171
1983,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.809232
1984,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.866245
1985,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.8665
1986,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.881639
1987,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.881695
1988,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397365.89624
1989,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.896403
1990,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.910276
1991,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.910352
1992,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.925184
1993,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.925283
1994,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.939421
1995,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397365.939491
1996,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397365.974218
1997,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.974484
1998,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397365.989493
1999,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397365.989551
2000,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397366.003136
2001,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.003217
2002,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.019749
2003,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.019826
2004,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.034616
2005,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.034689
2006,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.04828
2007,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397366.048394
2008,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397366.084773
2009,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.084965
2010,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.098547
2011,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.098659
2012,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397366.112116
2013,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.112184
2014,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.125855
2015,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.125926
2016,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.139868
2017,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.139942
2018,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.156186
2019,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397366.156249
2020,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397366.190318
2021,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.190507
2022,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397366.224877
2023,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.224952
2024,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.239012
2025,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.239108
2026,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.253402
2027,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.25346
2028,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.270978
2029,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.271035
2030,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.285089
2031,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397366.285149
2032,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397366.321098
2033,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.321284
2034,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.335474
2035,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.335538
2036,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397366.349238
2037,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.349318
2038,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.364775
2039,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.364903
2040,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.382874
2041,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397366.382946
2042,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397366.403475
2043,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397366.403537
2044,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397366.461372
2045,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.46152
2046,10.0.2.15,43917,DNS,208,1,162.212.156.148,1521397366.481126
2047,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.481331
2048,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.516711
2049,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.516857
2050,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.552367
2051,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.552508
2052,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.587397
2053,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.587685
2054,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.622135
2055,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.622283
2056,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.658121
2057,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.658268
2058,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.693824
2059,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.694105
2060,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.728615
2061,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.728756
2062,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.768853
2063,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.769004
2064,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.803661
2065,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.803833
2066,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.838836
2067,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.838981
2068,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.880304
2069,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.880447
2070,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.914441
2071,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.914606
2072,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.948869
2073,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.949008
2074,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397366.985285
2075,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397366.9855
2076,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.026149
2077,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.026297
2078,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.064872
2079,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.065028
2080,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.098796
2081,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.099028
2082,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.133638
2083,162.212.156.148,53,DNS,140,0,10.0.2.15,1521397367.133795
2084,10.0.2.15,43917,DNS,145,1,162.212.156.148,1521397367.168153
2085,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.168307
2086,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.203127
2087,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.203273
2088,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.237052
2089,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.237204
2090,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.271182
2091,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.271333
2092,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.305567
2093,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.30571
2094,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.341386
2095,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.341526
2096,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.375067
2097,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.375214
2098,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.40898
2099,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.409129
2100,10.0.2.15,43917,DNS,250,1,162.212.156.148,1521397367.436214
2101,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.436388
2102,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.47038
2103,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.470571
2104,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.51607
2105,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.516215
2106,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.550587
2107,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.550739
2108,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.585366
2109,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.585512
2110,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.619768
2111,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.619912
2112,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.667001
2113,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.667184
2114,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.701548
2115,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.701709
2116,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.737483
2117,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.737629
2118,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.771682
2119,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.771833
2120,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.80684
2121,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.807033
2122,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.840539
2123,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.840697
2124,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.879598
2125,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.879739
2126,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.914681
2127,162.212.156.148,53,DNS,144,0,10.0.2.15,1521397367.91482
2128,10.0.2.15,43917,DNS,149,1,162.212.156.148,1521397367.94871
2129,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.948906
2130,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397367.983241
2131,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397367.983395
2132,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.019675
2133,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.019824
2134,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.054625
2135,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.054777
2136,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.089156
2137,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.089321
2138,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.125135
2139,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.12528
2140,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.160702
2141,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.16085
2142,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.195312
2143,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.195457
2144,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.229714
2145,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.229902
2146,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.263448
2147,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.263594
2148,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.298871
2149,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.29901
2150,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.339286
2151,162.212.156.148,53,DNS,141,0,10.0.2.15,1521397368.339432
2152,10.0.2.15,43917,DNS,146,1,162.212.156.148,1521397368.375865
2153,162.212.156.148,53,DNS,140,0,10.0.2.15,1521397368.376024
2154,10.0.2.15,43917,DNS,145,1,162.212.156.148,1521397368.410962
2155,162.212.156.148,53,DNS,163,0,10.0.2.15,1521397368.411118
2156,10.0.2.15,43917,DNS,238,1,162.212.156.148,1521397368.424853
2157,162.212.156.148,53,DNS,140,0,10.0.2.15,1521397368.425287
2158,10.0.2.15,43917,DNS,145,1,162.212.156.148,1521397368.460639
2159,162.212.156.148,53,DNS,163,0,10.0.2.15,1521397368.460789
2160,10.0.2.15,43917,DNS,238,1,162.212.156.148,1521397368.476784
2161,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397368.476937
2162,10.0.2.15,43917,DNS,262,1,162.212.156.148,1521397368.499937
2163,162.212.156.148,53,DNS,200,0,10.0.2.15,1521397368.500447
2164,10.0.2.15,43917,DNS,267,1,162.212.156.148,1521397368.514275
2165,162.212.156.148,53,DNS,157,0,10.0.2.15,1521397368.51443
2166,10.0.2.15,43917,DNS,162,1,162.212.156.148,1521397368.547812
2167,162.212.156.148,53,DNS,157,0,10.0.2.15,1521397368.547959
2168,10.0.2.15,43917,DNS,503,1,162.212.156.148,1521397368.562437
2169,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.565599
2170,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.57962
2171,162.212.156.148,53,DNS,302,0,10.0.2.15,1521397368.579681
2172,10.0.2.15,43917,DNS,369,1,162.212.156.148,1521397368.596235
2173,162.212.156.148,53,DNS,247,0,10.0.2.15,1521397368.596403
2174,10.0.2.15,43917,DNS,315,1,162.212.156.148,1521397368.61275
2175,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397368.612921
2176,10.0.2.15,43917,DNS,163,1,162.212.156.148,1521397368.646427
2177,162.212.156.148,53,DNS,211,0,10.0.2.15,1521397368.646587
2178,10.0.2.15,43917,DNS,279,1,162.212.156.148,1521397368.661503
2179,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397368.666758
2180,10.0.2.15,43917,DNS,472,1,162.212.156.148,1521397368.680014
2181,162.212.156.148,53,DNS,166,0,10.0.2.15,1521397368.682648
2182,10.0.2.15,43917,DNS,171,1,162.212.156.148,1521397368.716334
2183,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397368.73829
2184,10.0.2.15,43917,DNS,156,1,162.212.156.148,1521397368.751981
2185,162.212.156.148,53,DNS,214,0,10.0.2.15,1521397368.75217
2186,10.0.2.15,43917,DNS,282,1,162.212.156.148,1521397368.766986
2187,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397368.776964
2188,10.0.2.15,43917,DNS,202,1,162.212.156.148,1521397368.796693
2189,162.212.156.148,53,DNS,233,0,10.0.2.15,1521397368.796909
2190,10.0.2.15,43917,DNS,357,1,162.212.156.148,1521397368.811846
2191,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.812337
2192,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.828229
2193,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.828326
2194,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.842377
2195,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.842442
2196,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.855702
2197,162.212.156.148,53,DNS,178,0,10.0.2.15,1521397368.855768
2198,10.0.2.15,43917,DNS,840,1,162.212.156.148,1521397368.873281
2199,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397368.879051
2200,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.886333
2201,10.0.2.15,43917,DNS,93,1,162.212.156.148,1521397368.917416
2202,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.917494
2203,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.932533
2204,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.932594
2205,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.95808
2206,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.958146
2207,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.973727
2208,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397368.973792
2209,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397368.987187
2210,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397368.987253
2211,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.022529
2212,162.212.156.148,53,DNS,263,0,10.0.2.15,1521397369.022698
2213,10.0.2.15,43917,DNS,292,1,162.212.156.148,1521397369.038692
2214,10.0.2.15,43917,DNS,360,1,162.212.156.148,1521397369.041136
2215,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.041307
2216,162.212.156.148,53,DNS,293,0,10.0.2.15,1521397369.041496
2217,10.0.2.15,43917,DNS,93,1,162.212.156.148,1521397369.07719
2218,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.098724
2219,10.0.2.15,43917,DNS,361,1,162.212.156.148,1521397369.104483
2220,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.109684
2221,10.0.2.15,43917,DNS,93,1,162.212.156.148,1521397369.130297
2222,10.0.2.15,43917,DNS,1104,1,162.212.156.148,1521397369.156276
2223,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.163571
2224,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397369.196927
2225,10.0.2.15,43917,DNS,201,1,162.212.156.148,1521397369.212158
2226,162.212.156.148,53,DNS,157,0,10.0.2.15,1521397369.212391
2227,10.0.2.15,43917,DNS,163,1,162.212.156.148,1521397369.246274
2228,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.246482
2229,10.0.2.15,43917,DNS,162,1,162.212.156.148,1521397369.259926
2230,162.212.156.148,53,DNS,231,0,10.0.2.15,1521397369.259991
2231,10.0.2.15,43917,DNS,391,1,162.212.156.148,1521397369.275041
2232,10.0.2.15,43917,DNS,375,1,162.212.156.148,1521397369.276029
2233,162.212.156.148,53,DNS,88,0,10.0.2.15,1521397369.276115
2234,10.0.2.15,43917,DNS,193,1,162.212.156.148,1521397369.293334
2235,162.212.156.148,53,DNS,158,0,10.0.2.15,1521397369.293594
2236,10.0.2.15,43917,DNS,163,1,162.212.156.148,1521397369.327796
2237,162.212.156.148,53,DNS,221,0,10.0.2.15,1521397369.328131
2238,10.0.2.15,43917,DNS,327,1,162.212.156.148,1521397369.343502
2239,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.343877
2240,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.358004
2241,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.358062
2242,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.377895
2243,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.377963
2244,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.398285
2245,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.398345
2246,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.413044
2247,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.413106
2248,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.42724
2249,162.212.156.148,53,DNS,225,0,10.0.2.15,1521397369.427296
2250,10.0.2.15,43917,DNS,230,1,162.212.156.148,1521397369.461738
2251,162.212.156.148,53,DNS,324,0,10.0.2.15,1521397369.461976
2252,10.0.2.15,43917,DNS,329,1,162.212.156.148,1521397369.475796
